long_quote_id,lead_id,country_code,first_utm_source,last_utm_source,has_been_proposed_formulas,has_chosen_formula,has_subscribed_online,submitted_at,effective_start_date,rbs_result,provider,product_third_party,product_intermediate,product_all_risks,annual_price_third_party,annual_price_intermediate,annual_price_all_risks,chosen_formula,chosen_product,policy_subscribed_at,contract_id,payment_frequency,main_driver_age,main_driver_gender,main_driver_licence_age,main_driver_bonus,vehicle_age,vehicle_class,vehicle_group,vehicle_region,has_secondary_driver,has_subscribed
-191657710098762373,2929774446052570736,FR,,,True,True,False,2021-09-01 14:33:35 UTC,2021-09-01,needs device,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,low,low,third party,third_party_product_4,,,,21-24,M,01,100,15-19,A-E,27-28,Lorraine,False,False
6869566255537909252,-9103917314286721227,FR,,,True,False,False,2021-09-01 12:46:32 UTC,2021-09-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,high,high,high,,,,,,18-20,F,00,100,15-19,I-K,31-32,Provence-Alpes-Cote D'azur,False,False
-3529989964571738151,1055087530440092335,FR,,,True,False,False,2021-09-01 10:24:29 UTC,2021-09-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,,,,,,18-20,F,00,100,10-14,I-K,29-30,Ile-De-France,False,False
-3478251114709218660,-8678151106079701292,FR,,,True,True,False,2021-09-01 04:24:09 UTC,2021-09-02,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,medium,medium,third party,third_party_product_4,,,,18-20,F,02,100,03-05,F-H,29-30,Centre,False,True
-5657496543084387608,-1234214401750648708,FR,,,True,True,False,2021-09-01 10:30:14 UTC,2021-09-01,needs device,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,low,low,third party,third_party_product_4,,,,21-24,M,03-06,064-084,10-14,I-K,29-30,Aquitaine,False,False
-2435957497906656489,6908361326952732759,FR,,,True,False,False,2021-09-01 16:19:19 UTC,2021-09-11,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,high,high,,,,,,18-20,M,01,100,03-05,L-N,31-32,Centre,False,False
-8211577200636713487,1161564227124735516,FR,,,True,False,False,2021-09-01 13:33:19 UTC,2021-09-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,high,high,high,,,,,,18-20,F,00,100,15-19,I-K,29-30,Ile-De-France,False,False
2478996988551310985,-9072624077586980447,FR,,,True,False,False,2021-09-01 07:33:08 UTC,2021-09-04,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,high,high,,,,,,21-24,M,02,100,10-14,L-N,33-34,Picardie,False,False
-18713195899585098,-6358132202477041847,FR,,,True,False,False,2021-09-01 06:13:15 UTC,2021-09-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,,,,,,18-20,F,01,100,10-14,I-K,29-30,Ile-De-France,False,True
-3803568807062118423,6417788977143244366,FR,,,True,False,False,2021-09-01 12:02:03 UTC,2021-09-30,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,high,high,high,,,,,,21-24,M,00,100,10-14,L-N,31-32,Picardie,False,False
5651314467452604694,-1522235227646696938,FR,,,True,True,False,2021-09-01 05:22:26 UTC,2021-09-15,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,low,low,all risks,all_risks_product_5,,,,21-24,F,03-06,064-084,10-14,I-K,29-30,Midi-Pyrenees,False,False
4258766572966388023,-7480753113697002512,FR,,,True,True,False,2021-09-01 10:15:49 UTC,2021-09-01,accepted,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,high,high,high,intermediate,intermdiate_product_5,2021-09-01 12:17:38 UTC,,,21-24,F,00,100,10-14,L-N,31-32,Provence-Alpes-Cote D'azur,False,False
4345898114869621248,-5770783022799191110,FR,,,True,False,False,2021-09-01 16:43:49 UTC,2021-09-02,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,,,,,,18-20,F,00,100,06-09,I-K,27-28,Bourgogne,False,False
-1311783391356733832,3213907878456978414,FR,,,True,True,False,2021-09-01 08:43:01 UTC,2021-09-05,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,low,low,all risks,all_risks_product_5,,,,25-29,F,07-14,064-084,03-05,I-K,29-30,Languedoc-Roussillon,True,False
6288028813960916596,-1611525438669725931,FR,,,True,False,False,2021-09-01 10:51:53 UTC,2021-10-14,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,,,,,,18-20,F,00,100,10-14,F-H,29-30,Alsace,False,False
6814281936914121923,8758631875350641350,FR,,,True,False,False,2021-09-01 08:48:32 UTC,2021-09-10,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,high,high,,,,,,18-20,M,00,100,03-05,F-H,29-30,Nord-Pas-De-Calais,False,False
-3626025223164510385,-2019975591757340695,FR,,,True,False,False,2021-09-01 07:02:01 UTC,2021-09-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,high,high,high,,,,,,18-20,M,00,100,03-05,L-N,31-32,Provence-Alpes-Cote D'azur,False,False
-5482719267262287807,4570987454489097916,FR,,,True,False,False,2021-09-01 06:17:38 UTC,2021-09-02,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,low,low,,,,,,18-20,M,02,100,06-09,A-E,27-28,Nord-Pas-De-Calais,False,False
-1328327989273983948,-8986648275745606638,FR,,,True,False,False,2021-09-01 06:57:24 UTC,2021-09-15,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,high,high,,,,,,21-24,M,00,100,03-05,F-H,27-28,Ile-De-France,False,False
8329897201854216629,-6488699710172305018,FR,,,True,False,False,2021-09-01 13:29:14 UTC,2021-09-05,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,low,low,,,,,,21-24,F,03-06,064-084,03-05,I-K,29-30,Languedoc-Roussillon,False,False
-6206974860708934940,1153803922135021200,FR,,,True,False,False,2021-09-01 11:10:34 UTC,2021-09-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,low,low,,,,,,25-29,M,03-06,100,10-14,I-K,27-28,Basse-Normandie,False,True
3617619276447165569,-4847071476435878782,FR,,,True,True,False,2021-09-01 08:53:34 UTC,2021-09-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,third party,third_party_product_4,,,,21-24,M,01,100,15-19,I-K,29-30,Provence-Alpes-Cote D'azur,False,False
-3927432854696115379,-5579054485648548696,FR,,,True,False,False,2021-09-01 07:50:49 UTC,2021-09-03,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,high,high,,,,,,18-20,M,00,100,06-09,I-K,29-30,Midi-Pyrenees,False,False
-6514213672054355012,-677152974143322725,FR,,,True,False,False,2021-09-01 20:16:29 UTC,2021-09-23,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,high,medium,,,,,,25-29,F,00,100,03-05,F-H,27-28,Ile-De-France,False,False
-8133828182398856581,7443518922044095226,FR,,,True,False,False,2021-09-01 14:32:40 UTC,2021-09-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,high,high,high,,,,,,18-20,M,00,100,10-14,L-N,31-32,Rhone-Alpes,False,True
-3457316371828382530,-7628232410660020605,FR,,,True,False,False,2021-09-01 08:27:55 UTC,2021-09-10,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,low,low,,,,,,25-29,F,03-06,100,06-09,A-E,27-28,Pays De La Loire,False,False
-985076401365972860,7982054128034754984,FR,,,True,True,False,2021-09-01 06:51:21 UTC,2021-09-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,intermediate,intermdiate_product_5,,,,18-20,F,01,100,10-14,I-K,29-30,Nord-Pas-De-Calais,False,False
4041161873581236111,-9097919217949495231,FR,,,True,False,False,2021-09-01 11:55:08 UTC,2021-09-06,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,high,medium,,,,,,18-20,F,00,100,06-09,I-K,29-30,Aquitaine,False,False
-1612496408871967411,1807745994568638861,FR,,,True,False,False,2021-09-01 07:56:33 UTC,2021-09-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,high,high,high,,,,,,18-20,M,00,100,03-05,I-K,29-30,Midi-Pyrenees,False,False
-60615096337986629,-5738084935965382656,FR,,,True,False,False,2021-09-01 16:13:03 UTC,2021-09-03,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,high,high,high,,,,,,21-24,M,00,100,10-14,I-K,29-30,Nord-Pas-De-Calais,False,False
-6208279439707651842,-7965497851637502351,FR,,,True,False,False,2021-09-01 11:30:00 UTC,2021-09-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,medium,medium,,,,,,21-24,M,03-06,100,10-14,I-K,27-28,Bourgogne,False,False
3605535768355009632,1956328809079642863,FR,,,True,False,False,2021-09-01 18:12:01 UTC,2021-09-06,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,low,,,,,,18-20,F,01,100,15-19,A-E,27-28,Languedoc-Roussillon,False,False
5714510017820055059,-5826136966684224117,FR,,,True,False,False,2021-09-01 16:59:27 UTC,2021-09-20,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,low,low,,,,,,21-24,M,03-06,085-099,15-19,I-K,29-30,Bretagne,False,False
7789606163656399017,8659241950033194137,FR,,,True,False,False,2021-09-01 12:31:17 UTC,2021-09-12,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,high,medium,,,,,,21-24,M,02,100,10-14,I-K,31-32,Provence-Alpes-Cote D'azur,False,False
6489104372491825613,-7517478429061218497,FR,,,True,False,False,2021-09-01 15:42:52 UTC,2021-09-05,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,,,,,,21-24,F,00,100,10-14,A-E,27-28,Ile-De-France,False,False
-7710696697798486617,-6568186225619998935,FR,,,True,False,False,2021-09-01 15:29:33 UTC,2021-09-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,high,high,,,,,,21-24,M,00,085-099,06-09,L-N,33-34,Midi-Pyrenees,False,False
-5887048411894061835,7125710574269220477,FR,,,True,False,False,2021-09-01 14:53:30 UTC,2021-09-05,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,low,low,,,,,,21-24,F,03-06,064-084,06-09,F-H,29-30,Provence-Alpes-Cote D'azur,True,False
-1635408049082863713,-1310612723903124757,FR,,,True,False,False,2021-09-01 18:39:56 UTC,2021-09-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,high,high,,,,,,18-20,M,00,100,15-19,L-N,31-32,Pays De La Loire,False,False
-3644378818967214030,-7016347932824080877,FR,,,True,False,False,2021-09-01 15:12:32 UTC,2021-09-10,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,,,,,,25-29,F,03-06,100,10-14,L-N,33-34,Languedoc-Roussillon,False,False
-3668911065390931674,-305587476637226207,FR,,,True,False,False,2021-09-01 19:17:19 UTC,2021-09-02,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,low,low,,,,,,25-29,F,07-14,064-084,06-09,I-K,29-30,Provence-Alpes-Cote D'azur,False,True
-4758736838669506803,-8035515484329675490,FR,,,True,False,False,2021-09-01 13:18:08 UTC,2021-09-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,,,,,,18-20,M,01,100,15-19,F-H,29-30,Provence-Alpes-Cote D'azur,False,False
6562133055312387108,-655285979866385797,FR,,,True,False,False,2021-09-01 18:54:13 UTC,2021-11-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,low,low,,,,,,18-20,F,01,100,15-19,F-H,27-28,Centre,False,False
-344999477370815236,4021946543218201571,FR,,,True,True,False,2021-09-01 21:17:14 UTC,2021-09-02,rejected,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,third party,third_party_product_4,,,,25-29,F,00,100,15-19,F-H,29-30,Ile-De-France,False,False
-5271048315527891521,8623071508308782468,FR,,,True,False,False,2021-09-01 06:12:34 UTC,2021-10-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,low,low,,,,,,21-24,M,03-06,100,15-19,F-H,27-28,Rhone-Alpes,False,False
-5761708366140875589,3489953043399593757,FR,,,True,False,False,2021-09-01 20:47:19 UTC,2021-09-03,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,medium,medium,,,,,,21-24,M,03-06,085-099,15-19,L-N,31-32,Alsace,False,False
-3188024859033691615,7313563035728407954,FR,,,True,False,False,2021-09-01 09:17:36 UTC,2021-09-02,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,low,low,,,,,,25-29,M,03-06,100,10-14,I-K,29-30,Bretagne,False,False
-4558025653836127070,4060367591774617269,FR,,,True,False,False,2021-09-01 07:25:23 UTC,2021-09-06,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,medium,medium,,,,,,25-29,M,01,100,06-09,L-N,31-32,Lorraine,False,False
-8758859220088674558,853958779937433399,FR,,,True,False,False,2021-09-01 15:47:21 UTC,2021-09-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,low,low,,,,,,25-29,M,07-14,064-084,06-09,I-K,31-32,Rhone-Alpes,False,False
-1632559601209177261,455328189971269846,FR,,,True,False,False,2021-09-01 15:55:53 UTC,2021-09-30,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,high,high,,,,,,18-20,F,00,100,06-09,I-K,29-30,Centre,False,False
-1716108126782182969,1636283306339313172,FR,,,True,False,False,2021-09-01 18:27:19 UTC,2021-09-02,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,low,,,,,,18-20,M,00,100,15-19,A-E,29-30,Nord-Pas-De-Calais,False,False
7549867678641681993,-2362592497191962479,FR,,,True,False,False,2021-09-01 06:37:45 UTC,2021-09-02,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,high,medium,,,,,,25-29,M,07-14,100,03-05,I-K,29-30,Rhone-Alpes,False,False
-7713173863215836612,2898755031527296739,FR,,,True,False,False,2021-09-01 15:55:36 UTC,2021-10-31,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,,,,,,18-20,F,00,100,15-19,F-H,29-30,Ile-De-France,False,False
-6948516544087298377,-8296975635830081344,FR,,,True,False,False,2021-09-01 21:35:15 UTC,2021-09-05,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,,,,,,18-20,M,00,100,10-14,F-H,29-30,Pays De La Loire,False,False
3823889971570289942,-4286236126603368890,FR,,,True,False,False,2021-09-01 18:00:53 UTC,2021-09-04,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,,,,,,18-20,F,00,100,15-19,I-K,29-30,Pays De La Loire,False,False
328070211090806509,-3991200752414831127,FR,,,True,False,False,2021-09-01 07:00:05 UTC,2021-09-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,high,medium,,,,,,21-24,F,00,100,10-14,A-E,27-28,Provence-Alpes-Cote D'azur,False,False
-8343758578258606570,7443518922044095226,FR,,,True,False,False,2021-09-01 15:06:14 UTC,2021-09-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,high,high,high,,,,,,18-20,M,00,100,10-14,L-N,31-32,Rhone-Alpes,False,True
1534553408395377862,7443518922044095226,FR,,,True,True,False,2021-09-01 15:06:49 UTC,2021-09-01,accepted,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,high,high,high,intermediate,intermdiate_product_5,,,,18-20,M,00,100,10-14,L-N,31-32,Rhone-Alpes,False,True
934478565660918782,5867892202847738933,FR,,,True,True,False,2021-09-01 13:15:57 UTC,2021-10-26,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,all risks,all_risks_product_5,,,,21-24,M,01,100,15-19,I-K,33-34,Rhone-Alpes,False,False
-8494581916409177801,8711936872481439291,FR,,,True,False,False,2021-09-01 16:26:18 UTC,2021-09-03,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,,,,,,25-29,M,00,100,10-14,F-H,29-30,Rhone-Alpes,True,True
4426817240035869483,-3890571631434863289,FR,,,True,False,False,2021-09-01 10:35:54 UTC,2021-09-30,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,high,high,,,,,,18-20,M,00,100,10-14,L-N,31-32,Ile-De-France,False,False
2138880220624551141,7606305030146364919,FR,,,True,False,False,2021-09-01 12:34:40 UTC,2021-09-03,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,,,,,,18-20,M,02,100,15-19,F-H,29-30,Ile-De-France,False,False
-8080571859704741969,-2923495478203444588,FR,,,True,False,False,2021-09-01 08:31:54 UTC,2021-09-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,,,,,,21-24,M,02,100,15-19,I-K,31-32,Ile-De-France,False,False
-7599078010993610738,-4275776358206643752,FR,,,True,False,False,2021-09-01 05:34:16 UTC,2021-10-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,low,low,,,,,,25-29,M,03-06,064-084,15-19,I-K,29-30,Nord-Pas-De-Calais,True,False
-8552747731131497231,2176424873150973603,FR,,,True,False,False,2021-09-01 13:10:48 UTC,2021-10-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,low,low,,,,,,25-29,F,01,100,10-14,F-H,27-28,Picardie,False,False
8972502916514118829,-3182197869902840513,FR,,,True,False,False,2021-09-01 17:52:49 UTC,2021-09-02,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,high,high,,,,,,21-24,M,00,100,15-19,L-N,33-34,Ile-De-France,False,False
1074681138883856098,7939326620286888791,FR,,,True,False,False,2021-09-01 18:15:27 UTC,2021-09-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,medium,medium,,,,,,21-24,M,03-06,100,03-05,I-K,31-32,Pays De La Loire,False,False
-5073291392210666871,-7745570368929142811,FR,,,True,False,False,2021-09-01 20:43:47 UTC,2021-09-07,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,medium,medium,,,,,,21-24,F,03-06,100,06-09,I-K,27-28,Lorraine,False,False
-5106076953465091264,-8325244433341766506,FR,,,True,True,False,2021-09-01 13:03:51 UTC,2021-09-01,rejected,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,high,high,intermediate,intermdiate_product_5,,,,18-20,M,00,100,03-05,I-K,33-34,Ile-De-France,False,False
-5501942578527909753,-4464920165513460762,FR,,,True,False,False,2021-09-01 18:26:45 UTC,2021-09-04,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,low,,,,,,25-29,M,02,100,06-09,F-H,20-26,Ile-De-France,False,False
8415752962150096231,-1874755866015680012,FR,,,True,False,False,2021-09-01 08:53:03 UTC,2021-09-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,low,medium,medium,,,,,,25-29,M,02,100,15-19,L-N,31-32,Basse-Normandie,False,False
2349388972361546386,-6358132202477041847,FR,,,True,False,False,2021-09-01 06:17:12 UTC,2021-09-01,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,,,,,,18-20,F,01,100,10-14,I-K,29-30,Ile-De-France,False,True
-204783055247730012,2547685822971718847,FR,,,True,True,False,2021-09-01 23:19:55 UTC,2021-09-02,,provider_A,third_party_product_4,intermdiate_product_5,all_risks_product_5,medium,medium,medium,all risks,all_risks_product_5,,,,18-20,F,02,100,06-09,L-N,31-32,Ile-De-France,False,False
