time,page_view,mp_os,mp_browser,utm_source,insurance_subscription,mp_event_name
2021-09-01 18:47:32,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""autre"", ""lead_quote_status"": ""Go"", ""long_quote_id"": -7385528308948929969}",Insurance - Complete Insurance Long Quote
2021-09-01 05:59:32,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,,"{""broker_name"": null, ""category_quoted_tiers"": ""autre"", ""lead_id"": -7913928185764318107, ""lead_quote_status"": ""Go"", ""long_quote_id"": -2257615238615877044}",Insurance - Complete Insurance Long Quote
2021-09-01 05:59:32,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,,"{""broker_name"": null, ""category_quoted_tiers"": ""autre"", ""lead_id"": -7913928185764318107, ""lead_quote_status"": ""Go"", ""long_quote_id"": -2257615238615877044}",Insurance - Complete Insurance Long Quote
2021-09-01 14:50:44,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,google,"{""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () EXCLUSION""}",Insurance - Complete Insurance Long Quote
2021-09-01 14:50:44,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,google,"{""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () EXCLUSION""}",Insurance - Complete Insurance Long Quote
2021-09-01 11:36:50,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,comparateur,"{""lead_id"": -2825974366631416478, ""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () Flux d'entr\u00e9e invalide: noeud anciennete_bonus non valide""}",Insurance - Complete Insurance Long Quote
2021-09-01 11:36:50,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,comparateur,"{""lead_id"": -2825974366631416478, ""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () Flux d'entr\u00e9e invalide: noeud anciennete_bonus non valide""}",Insurance - Complete Insurance Long Quote
2021-09-01 12:00:43,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""autre"", ""lead_id"": -8264592034940009239, ""lead_quote_status"": ""Go"", ""long_quote_id"": -255469253833053706}",Insurance - Complete Insurance Long Quote
2021-09-01 12:00:43,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""autre"", ""lead_id"": -8264592034940009239, ""lead_quote_status"": ""Go"", ""long_quote_id"": -255469253833053706}",Insurance - Complete Insurance Long Quote
2021-09-01 15:09:46,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Linux,Chrome,google,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""autre"", ""lead_quote_status"": ""Go"", ""long_quote_id"": -6462004803770756699}",Insurance - Complete Insurance Long Quote
2021-09-01 15:09:46,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Linux,Chrome,google,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""autre"", ""lead_quote_status"": ""Go"", ""long_quote_id"": -6462004803770756699}",Insurance - Complete Insurance Long Quote
2021-09-01 20:50:06,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,comparateur,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_quote_status"": ""Go"", ""long_quote_id"": 947369613895850188}",Insurance - Complete Insurance Long Quote
2021-09-01 20:51:09,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,comparateur,"{""broker_name"": ""provider_A"", ""long_quote_id"": 947369613895850188, ""product_name"": ""jeune_conducteur"", ""product_type"": ""intermediate"", ""warranties"": []}",Insurance - Customize Insurance Contract
2021-09-01 20:50:06,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,comparateur,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_quote_status"": ""Go"", ""long_quote_id"": 947369613895850188}",Insurance - Complete Insurance Long Quote
2021-09-01 20:51:09,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,comparateur,"{""broker_name"": ""provider_A"", ""long_quote_id"": 947369613895850188, ""product_name"": ""jeune_conducteur"", ""product_type"": ""intermediate"", ""warranties"": []}",Insurance - Customize Insurance Contract
2021-09-01 14:50:16,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,,"{""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () EXCLUSION""}",Insurance - Complete Insurance Long Quote
2021-09-01 14:50:16,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,,"{""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () EXCLUSION""}",Insurance - Complete Insurance Long Quote
2021-09-01 18:16:43,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Windows,Chrome,google,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_quote_status"": ""Go"", ""long_quote_id"": -5338822391560581169}",Insurance - Complete Insurance Long Quote
2021-09-01 18:16:43,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Windows,Chrome,google,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_quote_status"": ""Go"", ""long_quote_id"": -5338822391560581169}",Insurance - Complete Insurance Long Quote
2021-09-01 08:35:04,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,google,"{""broker_name"": null, ""category_quoted_tiers"": ""autre"", ""lead_id"": 6466220359399341911, ""lead_quote_status"": ""Go"", ""long_quote_id"": -6981180010858533459}",Insurance - Complete Insurance Long Quote
2021-09-01 08:35:18,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,google,"{""broker_name"": null, ""lead_id"": 6466220359399341911, ""long_quote_id"": -6981180010858533459, ""product_name"": ""autre"", ""product_type"": ""third_party"", ""warranties"": []}",Insurance - Customize Insurance Contract
2021-09-01 08:35:04,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,google,"{""broker_name"": null, ""category_quoted_tiers"": ""autre"", ""lead_id"": 6466220359399341911, ""lead_quote_status"": ""Go"", ""long_quote_id"": -6981180010858533459}",Insurance - Complete Insurance Long Quote
2021-09-01 08:35:18,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,google,"{""broker_name"": null, ""lead_id"": 6466220359399341911, ""long_quote_id"": -6981180010858533459, ""product_name"": ""autre"", ""product_type"": ""third_party"", ""warranties"": []}",Insurance - Customize Insurance Contract
2021-09-01 16:57:03,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",iOS,Mobile Safari,bing,"{""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () EXCLUSION""}",Insurance - Complete Insurance Long Quote
2021-09-01 16:57:03,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",iOS,Mobile Safari,bing,"{""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () EXCLUSION""}",Insurance - Complete Insurance Long Quote
2021-09-01 21:39:34,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",iOS,Mobile Safari,comparateur,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_quote_status"": ""Go"", ""long_quote_id"": -9131472381218012847}",Insurance - Complete Insurance Long Quote
2021-09-01 21:39:34,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",iOS,Mobile Safari,comparateur,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_quote_status"": ""Go"", ""long_quote_id"": -9131472381218012847}",Insurance - Complete Insurance Long Quote
2021-09-01 14:48:55,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () EXCLUSION""}",Insurance - Complete Insurance Long Quote
2021-09-01 14:50:47,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""broker_name"": null, ""category_quoted_tiers"": ""autre"", ""lead_quote_status"": ""Go"", ""long_quote_id"": 97469054976737391}",Insurance - Complete Insurance Long Quote
2021-09-01 14:50:47,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""broker_name"": null, ""category_quoted_tiers"": ""autre"", ""lead_quote_status"": ""Go"", ""long_quote_id"": 97469054976737391}",Insurance - Complete Insurance Long Quote
2021-09-01 14:48:55,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,google,"{""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () EXCLUSION""}",Insurance - Complete Insurance Long Quote
2021-09-01 11:22:44,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""autre"", ""lead_id"": -35679697766937524, ""lead_quote_status"": ""Go"", ""long_quote_id"": 5235145919625919281}",Insurance - Complete Insurance Long Quote
2021-09-01 11:22:44,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""autre"", ""lead_id"": -35679697766937524, ""lead_quote_status"": ""Go"", ""long_quote_id"": 5235145919625919281}",Insurance - Complete Insurance Long Quote
2021-08-31 22:01:09,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,,"{""broker_name"": null, ""category_quoted_tiers"": ""autre"", ""lead_id"": -8450408320137407427, ""lead_quote_status"": ""Go"", ""long_quote_id"": -3354578474552694815}",Insurance - Complete Insurance Long Quote
2021-08-31 22:01:09,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Android,Chrome,,"{""broker_name"": null, ""category_quoted_tiers"": ""autre"", ""lead_id"": -8450408320137407427, ""lead_quote_status"": ""Go"", ""long_quote_id"": -3354578474552694815}",Insurance - Complete Insurance Long Quote
2021-09-01 17:47:21,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_quote_status"": ""Go"", ""long_quote_id"": 5076641153908382134}",Insurance - Complete Insurance Long Quote
2021-09-01 17:47:21,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_quote_status"": ""Go"", ""long_quote_id"": 5076641153908382134}",Insurance - Complete Insurance Long Quote
2021-09-01 19:47:22,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_quote_status"": ""Go"", ""long_quote_id"": -8915946314766729644}",Insurance - Complete Insurance Long Quote
2021-09-01 19:47:22,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_quote_status"": ""Go"", ""long_quote_id"": -8915946314766729644}",Insurance - Complete Insurance Long Quote
2021-09-01 09:56:21,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Windows,Chrome,google,"{""lead_id"": 3829647942548659384, ""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () Flux d'entr\u00e9e invalide: noeud anciennete_bonus non valide""}",Insurance - Complete Insurance Long Quote
2021-09-01 09:56:21,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Windows,Chrome,google,"{""lead_id"": 3829647942548659384, ""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () Flux d'entr\u00e9e invalide: noeud anciennete_bonus non valide""}",Insurance - Complete Insurance Long Quote
2021-09-01 20:52:21,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,comparateur,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_quote_status"": ""Go"", ""long_quote_id"": -6845454873066037642}",Insurance - Complete Insurance Long Quote
2021-09-01 20:52:21,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,comparateur,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_quote_status"": ""Go"", ""long_quote_id"": -6845454873066037642}",Insurance - Complete Insurance Long Quote
2021-09-01 20:30:19,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,,"{""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () EXCLUSION""}",Insurance - Complete Insurance Long Quote
2021-09-01 20:30:19,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,,"{""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () EXCLUSION""}",Insurance - Complete Insurance Long Quote
2021-09-01 14:04:52,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,Emarsys,"{""lead_id"": -337486676630897674, ""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () EXCLUSION""}",Insurance - Complete Insurance Long Quote
2021-09-01 14:07:27,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,Emarsys,"{""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () EXCLUSION""}",Insurance - Complete Insurance Long Quote
2021-09-01 14:07:27,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,Emarsys,"{""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () EXCLUSION""}",Insurance - Complete Insurance Long Quote
2021-09-01 14:04:52,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,Emarsys,"{""lead_id"": -337486676630897674, ""lead_quote_status"": ""NoGo"", ""nogo_reason"": ""Tarification impossible () EXCLUSION""}",Insurance - Complete Insurance Long Quote
2021-09-01 11:03:09,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Windows,Chrome,,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_id"": 3309984846234110118, ""lead_quote_status"": ""Go"", ""long_quote_id"": -7896126243013064170}",Insurance - Complete Insurance Long Quote
2021-09-01 11:03:09,"{""page_collection"":""website"",""page_path"":""/assurance-auto/jeune-conducteur""}",Windows,Chrome,,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_id"": 3309984846234110118, ""lead_quote_status"": ""Go"", ""long_quote_id"": -7896126243013064170}",Insurance - Complete Insurance Long Quote
2021-09-01 05:26:19,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,comparateur,"{""broker_name"": ""provider_A"", ""lead_id"": 4740794959218959400, ""long_quote_id"": 5757762630545427901, ""product_name"": ""jeune_conducteur"", ""product_type"": ""third_party"", ""warranties"": []}",Insurance - Customize Insurance Contract
2021-09-01 05:25:59,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,comparateur,"{""broker_name"": ""provider_A"", ""category_quoted_tiers"": ""jeune_conducteur"", ""lead_id"": 4740794959218959400, ""lead_quote_status"": ""Go"", ""long_quote_id"": 5757762630545427901}",Insurance - Complete Insurance Long Quote
2021-09-01 05:26:19,"{""page_collection"":""website"",""page_path"":""/assurance-auto""}",Windows,Chrome,comparateur,"{""broker_name"": ""provider_A"", ""lead_id"": 4740794959218959400, ""long_quote_id"": 5757762630545427901, ""product_name"": ""jeune_conducteur"", ""product_type"": ""third_party"", ""warranties"": []}",Insurance - Customize Insurance Contract
